ahr-p1,ap1-agonist-p1,ar-bla-agonist-p1,ar-bla-antagonist-p1,ar-mda-kb2-luc-agonist-p1,ar-mda-kb2-luc-agonist-p3,ar-mda-kb2-luc-antagonist-p1,ar-mda-kb2-luc-antagonist-p2,are-bla-p1,aromatase-p1,car-agonist-p1,car-antagonist-p1,dt40-p1,elg1-luc-agonist-p1,er-bla-agonist-p2,er-bla-antagonist-p1,er-luc-bg1-4e2-agonist-p2,er-luc-bg1-4e2-agonist-p4,er-luc-bg1-4e2-antagonist-p1,er-luc-bg1-4e2-antagonist-p2,erb-bla-antagonist-p1,erb-bla-p1,err-p1,esre-bla-p1,fxr-bla-agonist-p2,fxr-bla-antagonist-p1,gh3-tre-agonist-p1,gh3-tre-antagonist-p1,gr-hela-bla-agonist-p1,gr-hela-bla-antagonist-p1,h2ax-cho-p2,hdac-p1,hre-bla-agonist-p1,hse-bla-p1,luc-biochem-p1,mitotox-p1,SMILES
0.0,,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,Clc1cc(C(=CCl)OP(=O)(OC)OC)c(Cl)cc1Cl
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=S(=O)(O)c1ccc(cc1)N2N=C(CC2=O)C(=O)O
0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCC(CCCC)CN3C(=O)C2C1CC(C=C1)C2C3=O
1.0,,,,0.0,0.0,1.0,,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,,0.0,,0.0,,,0.0,,1.0,1.0,1.0,ClC=1C(=O)C(Cl)=C(Cl)C(=O)C=1Cl
0.0,,,1.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,1.0,[Br-].C[N+](C)(C)CCCCCCCCCCCCCCCC
0.0,,0.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,O=C(OCC)[C@@]2(Oc1ccccc1[C@@H]2N)c3ccccc3
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,1.0,Oc1ccc(cc1OC)CNC(=O)CCCCCCC/C=C\CCCCCCCC
0.0,,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,,0.0,1.0,CN(C)c1ccc(cc1)C3(OC(=O)c2cc(ccc23)N(C)C)c4ccc(cc4)N(C)C
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CCC(COC(=O)c1ccccc1)CCCC
1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0,,0.0,0.0,,,0.0,1.0,,,0.0,1.0,,0.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,1.0,0.0,CN(C)c1ccc(cc1)N(C)C
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Na+].[O-]C(=O)CC
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OCC
1.0,,0.0,,0.0,0.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Oc1ccc(cc1)C(=O)OCCCCC
0.0,,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,1.0,0.0,,1.0,0.0,1.0,1.0,,0.0,,,0.0,,,,,,0.0,0.0,,,0.0,,[K+].O.FC(F)(F)C(F)(F)COc3ccc(F)cc3c1cccc(c1)c2nc([n-]n2)C(N)=O
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S=C(S[Ni]SC(=S)N(CCCC)CCCC)N(CCCC)CCCC
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,C[C@H]2CN(CC(C)Cc1ccc(cc1)C(C)(C)C)C[C@@H](C)O2
,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[C@]32CC[C@@](C[C@@H]2OCc1ccccc1C)(O3)C(C)C
,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,O=C(CCCCCCC/C=C\CCCCCCCC)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc2ccccc2OC(CCNC)c1ccccc1
,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,Cl.CN(Cc1cc(Br)cc(Br)c1N)C2CCCCC2
0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,C/C(C)=C\CCC(C)(OC(=O)c1ccccc1)C=C
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,CC(C)(C)c1cc(O)ccc1
1.0,,0.0,,0.0,0.0,,,,,1.0,1.0,,1.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,,1.0,,0.0,1.0,1.0,c1ccccc1[Hg]c2ccccc2
0.0,,,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClCCN(CCCl)C(=O)Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)[C@@H](O)CC[C@@H]12)c4cc3
,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClS(Cl)(=O)=O
0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCCNCC(O)COc2ccccc2C(=O)CCc1ccccc1
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,CCCCNP(N)(N)=S
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCC[N+]1(C)CCCCC1.F[B-](F)(F)F
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[O-][N+](=O)CCO
0.0,,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,Clc1cccc(Cl)c1N2c3ccccc3CC2=O
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,CCN1CCN(CC1)c3cc(c2ccc(F)cc2)c4CCCCCCc4n3
1.0,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,0.0,1.0,1.0,1.0,,,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Oc1cc2c3ccccc3Cc2cc1
0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,Cc1c(cccc1[N+](=O)[O-])C(=O)O
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,CN(Cc1ccc(cc1)C(C)(C)C)Cc3cccc2ccccc23
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(O)C(=O)OCC
0.0,,0.0,,0.0,0.0,,1.0,0.0,,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,1.0,1.0,Oc1ccc(CCCCCCC)cc1
0.0,,0.0,,0.0,,,1.0,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,Cl.CS(=O)(=O)Nc1cc(ccc1O)OC[C@@H](O)CN[C@H]2CC[C@@H](CC2)c3ccc(cc3)C(=O)OCC
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,O=C(CC#N)OCCCC
,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,C[Sn](C)(OC(=O)C(C)(CC)CCC(C)C)OC(=O)C(C)(CC)CCC(C)C
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FC(F)(F)CO
,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,O=C(OCCOC(=O)CS)CS
0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Oc1c(cccc1C(C)CC)C(C)CC
0.0,,0.0,,0.0,0.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,Fc5cc(F)cc(F)c5NC(=O)N(Cc1ccccc1)Cc3oc2ccc(C)cc2c3c4ccc(Cl)cc4
0.0,,,1.0,0.0,0.0,,1.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H]4CC[C@H](NCc1cc3c(cc1OC)[C@H]2C[C@H]2C(=O)N3C)[C@@H](N4)c5ccccc5
1.0,,0.0,,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,,1.0,1.0,c1ccccc1Nc2ccc(cc2)Nc3ccccc3
0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,0.0,,0.0,0.0,1.0,Clc2ccccc2C(C(Cl)Cl)c1ccc(Cl)cc1
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NCCCOCCCCCCCC
1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,,1.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,Cc1cc2nc(N)sc2cc1C
0.0,,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Fc1ccc(cc1)N2CCN(CC2)CCCN5c4cccc3cccc(c34)S5(=O)=O
0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,,0.0,1.0,0.0,,0.0,,,0.0,,,,,0.0,,,,1.0,BrC1=CC(\C=C(Br)C1=O)=C(/c2cc(Br)c(O)c(Br)c2)c3ccccc3C(=O)OCC
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1=CNC(=S)NC1=O
1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,Oc1cccc(O)c1O
,,,,,0.0,,0.0,,,0.0,1.0,,,,,,0.0,,0.0,0.0,0.0,1.0,,,,,,,,0.0,0.0,,,0.0,,FC(F)(F)Oc1ccc(cc1)NC(=O)N\N=C(/Cc2ccc(C#N)cc2)c3cccc(c3)C(F)(F)F
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Cl.O[C@@H](CC)C(C[C@H](C)N(C)C)(c1ccccc1)c2ccccc2
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,CC(C)O
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,O=C1CCCCCCCCCCCCCCCO1
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clc1cc(ccc1)N2CCNCC2
,,,,,0.0,,0.0,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,Cc1cccc(C)n1
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Oc1ccc(cc1)C(C)CC
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(C)(Cc1ccccc1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc2ccccc2
0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(C)C1CCCCC1O
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccccc1CCl
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,CC(C)(CC)CC
0.0,,,,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,,0.0,,,0.0,,1.0,,0.0,,0.0,0.0,,,,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,COC1=C(OC)C(=O)C(C)=C(CCCCCCCCCCO)C1=O
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,O=C(O)C(O)(CC(=O)O)CC(=O)O.CN(C)CCOc2ccccc2Cc1ccccc1
,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,CC(C)(CC)C(=O)OC2=C(C(=O)OC12CCCCC1)c3cc(Cl)cc(Cl)c3
,,,,,0.0,,0.0,,,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,Clc1ccc(cc1)C(=O)n3c2ccc(cc2c(CC(=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)C)c3C)OC
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,ClC(Cl)(Cl)c1ccc(cc1)C(Cl)(Cl)Cl
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=S(=O)(Oc1ccccc1)CCCCCCCCCCCCCCC
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Cl.CC(NC)Cc1ccc2OCOc2c1
,,,,,0.0,,1.0,,,,1.0,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,Nc2ccc(Cl)cc2C(=O)c1ccccc1
0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,CC(CC)OC(C)CC
1.0,,,,0.0,0.0,,1.0,1.0,,1.0,1.0,,0.0,,,1.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,1.0,0.0,,,,1.0,CC(C)CC(C)N(c1ccccc1)c2ccc(N)cc2
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(CCCCCCCCCCCCCCC)NCCO
1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,O=C(O)c1ccccc1C(=O)Nc3cccc2ccccc23
0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Cl-].C[N+](C)(C)CCOC(=O)C(=C)C
0.0,,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,1.0,,,1.0,0.0,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,,FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(C)(C)C(=O)N(C)c2cnc(cc2c3ccc(F)cc3C)N4CC[C@@H](O)[C@H]4CO
1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,,,0.0,1.0,1.0,,0.0,,Clc1ccc2cc3ccccc3cc2c1
0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,CC(=O)OCCCCCCCC/C=C\C\C=C\C
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC2(C)C3=CCCC(C)(C)[C@]13C[C@@H]2CC1
0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,ClC1=C(Cl)[C@@]5(Cl)C(Cl)(Cl)[C@]1(Cl)[C@H]4[C@@H]3C[C@@H]([C@H]2O[C@H]23)[C@H]45
0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N#CSCc1ccccc1
,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,O=C(C)Oc1ccc(cc1CCl)[N+]([O-])=O
0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clc1ccc(cc1)\C(=N\OCC2OCCO2)C(F)(F)F
1.0,,0.0,,0.0,0.0,0.0,,1.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,NNc1nc(cs1)c2ccccc2
0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Oc2cccc1C[C@H](CCc12)N(CCC)CCc3cccs3
